file,n,family_distr,omp,method,y,rho,time,dev,hw,hw_perc,UnSolved,d
instance_n75_d5_2.csv,75,symmetric,median,centers,[-0.02823569  0.06836892 -0.04639612  0.00561027  0.01879252],5217.287079,2.526462078,0.474408404,0,0,0,5
instance_n75_d5_2.csv,75,symmetric,center,centers,[4.56415635 5.13469478 5.38366114 3.49078626 5.60439045],83.60477575,0.351270914,-6.04E-05,0,0,0,5
instance_n75_d5_2.csv,75,symmetric,halfsum,centers,[4.50815077 4.50509657 4.61805262 4.45760394 4.32493862],2038.98515,5.506438017,-5.88E-06,0,0,0,5
instance_n75_d5_2.csv,75,symmetric,halfcentdian,centers,[4.42802327 4.56084781 4.6203896  4.35220771 4.25022704],1415.759208,7.669581175,5.08E-06,0,0,0,5
instance_n75_d5_2.csv,75,mixed,median,centers,[-0.02823569  0.06836892 -0.04639612  0.00561027  0.01879252],5215.403705,2.21241498,0.47447268,0,0,0,5
instance_n75_d5_2.csv,75,mixed,center,centers,[4.56415635 5.13469478 5.38366114 3.49078626 5.60439045],84.01789238,0.302317142,0.011192627,0,0,0,5
instance_n75_d5_2.csv,75,mixed,halfsum,centers,[4.50815077 4.50509657 4.61805262 4.45760394 4.32493862],2037.689352,5.704963923,0.000123252,0,0,0,5
instance_n75_d5_2.csv,75,mixed,halfcentdian,centers,[4.42802327 4.56084781 4.6203896  4.35220771 4.25022704],1414.967365,9.063589096,3.42E-06,0,0,0,5
instance_n75_d5_3.csv,75,symmetric,median,centers,[-0.03953598  0.02972587 -0.03292919  0.00171545 -0.02970042],5782.264589,2.0654881,0.514291024,0,0,0,5
instance_n75_d5_3.csv,75,symmetric,center,centers,[5.13341579 5.08218205 4.2129959  5.92779092 4.5955467 ],70.98633545,0.328537941,7.64E-05,0,0,0,5
instance_n75_d5_3.csv,75,symmetric,halfsum,centers,[4.42065814 4.9301057  5.43332332 4.9328887  4.91946861],2011.939242,5.124346018,-2.34E-06,0,0,0,5
instance_n75_d5_3.csv,75,symmetric,halfcentdian,centers,[4.34936035 5.00396639 5.08294484 5.07264159 4.96146603],1443.205049,8.734925032,3.31E-08,0,0,0,5
instance_n75_d5_3.csv,75,mixed,median,centers,[-0.03953598  0.02972587 -0.03292919  0.00171545 -0.02970042],5783.069405,1.812950134,0.515255535,0,0,0,5
instance_n75_d5_3.csv,75,mixed,center,centers,[5.13341579 5.08218205 4.2129959  5.92779092 4.5955467 ],71.11006846,0.285694122,0.017087726,0,0,0,5
instance_n75_d5_3.csv,75,mixed,halfsum,centers,[4.42065814 4.9301057  5.43332332 4.9328887  4.91946861],2008.233597,5.172982931,7.27E-05,0,0,0,5
instance_n75_d5_3.csv,75,mixed,halfcentdian,centers,[4.34936035 5.00396639 5.08294484 5.07264159 4.96146603],1440.016457,8.892321825,0.000439547,0,0,0,5
instance_n75_d5_4.csv,75,symmetric,median,centers,[-0.03944111  0.0279819  -0.03614899 -0.00115853 -0.02705489],6027.255729,2.035601854,0.519446601,0,0,0,5
instance_n75_d5_4.csv,75,symmetric,center,centers,[4.83026312 4.96749062 4.76686284 6.57765013 5.71484225],72.90479207,0.495588064,7.57E-05,0,0,0,5
instance_n75_d5_4.csv,75,symmetric,halfsum,centers,[4.39323603 4.99286786 4.74456338 5.18168141 4.87050577],2092.068968,6.129738092,5.83E-08,0,0,0,5
instance_n75_d5_4.csv,75,symmetric,halfcentdian,centers,[4.46176833 5.14601443 4.98322365 5.43050246 5.35288743],1489.148869,8.329225063,2.01E-08,0,0,0,5
instance_n75_d5_4.csv,75,mixed,median,centers,[-0.03944111  0.0279819  -0.03614899 -0.00115853 -0.02705489],6032.469631,1.838530064,0.519343298,0,0,0,5
instance_n75_d5_4.csv,75,mixed,center,centers,[4.83026312 4.96749062 4.76686284 6.57765013 5.71484225],73.53566136,0.397051811,0.007331433,0,0,0,5
instance_n75_d5_4.csv,75,mixed,halfsum,centers,[4.39323603 4.99286786 4.74456338 5.18168141 4.87050577],2093.165009,5.873323917,2.72E-05,0,0,0,5
instance_n75_d5_4.csv,75,mixed,halfcentdian,centers,[4.46176833 5.14601443 4.98322365 5.43050246 5.35288743],1490.559154,8.171618938,1.30E-05,0,0,0,5
instance_n75_d5_5.csv,75,symmetric,median,centers,[ 0.03458948 -0.00080395 -0.00784868  0.0276965  -0.04557108],5956.591142,2.239541054,0.480469902,0,0,0,5
instance_n75_d5_5.csv,75,symmetric,center,centers,[5.40851123 5.26509344 5.70337577 4.23890152 5.90429805],85.08305589,0.462206125,0.002054137,0,0,0,5
instance_n75_d5_5.csv,75,symmetric,halfsum,centers,[4.95025932 4.31250074 5.34019625 4.69826913 4.65260403],2258.863449,4.842519999,-1.22E-08,0,0,0,5
instance_n75_d5_5.csv,75,symmetric,halfcentdian,centers,[4.96807594 4.89981249 5.20517034 4.90137662 4.85442796],1596.175474,9.463570118,4.63E-05,0,0,0,5
instance_n75_d5_5.csv,75,mixed,median,centers,[ 0.03458948 -0.00080395 -0.00784868  0.0276965  -0.04557108],5958.125181,2.618140936,0.479505376,0,0,0,5
instance_n75_d5_5.csv,75,mixed,center,centers,[5.40851123 5.26509344 5.70337577 4.23890152 5.90429805],87.50974213,0.267045975,0.02592953,0,0,0,5
instance_n75_d5_5.csv,75,mixed,halfsum,centers,[4.95025932 4.31250074 5.34019625 4.69826913 4.65260403],2266.940725,4.888197184,1.51E-05,0,0,0,5
instance_n75_d5_5.csv,75,mixed,halfcentdian,centers,[4.96807594 4.89981249 5.20517034 4.90137662 4.85442796],1599.794327,9.652499914,0.000179923,0,0,0,5
instance_n100_d2_1.csv,100,symmetric,median,saa,[4.98070324 4.8492089 ],2423.116048,342.5293465,0,0.160788408,0.006635605,0,2
instance_n100_d2_1.csv,100,symmetric,center,saa,[4.4897891  4.84210929],62.21835908,62.13785362,0,0.028456199,0.045736016,0,2
instance_n100_d2_1.csv,100,symmetric,halfsum,saa,[5.09363545 4.74417841],1845.949743,173.966428,0,0.127052108,0.00688275,0,2
instance_n100_d2_1.csv,100,symmetric,halfcentdian,saa,[4.9002331  4.82176256],1244.247294,428.6899755,0,0.077411233,0.006221531,0,2
instance_n100_d2_1.csv,100,mixed,median,saa,[4.97942919 4.84991803],2422.622768,346.8282642,0,0.131946922,0.005446449,0,2
instance_n100_d2_1.csv,100,mixed,center,saa,[4.49603563 4.83620185],62.22045789,67.64246583,0,0.023113885,0.037148368,0,2
instance_n100_d2_1.csv,100,mixed,halfsum,saa,[5.09377195 4.7443946 ],1846.043842,181.6464121,0,0.11799595,0.006391828,0,2
instance_n100_d2_1.csv,100,mixed,halfcentdian,saa,[4.89786053 4.81366113],1243.981615,643.6275539,0,0.06933673,0.005573774,0,2
instance_n100_d2_2.csv,100,symmetric,median,saa,[4.47100087 4.3175203 ],2285.467512,390.1189182,0,0.123315245,0.005395625,0,2
instance_n100_d2_2.csv,100,symmetric,center,saa,[4.9777503  5.21068062],58.50005819,53.84689331,0,0.022634833,0.038691984,0,2
instance_n100_d2_2.csv,100,symmetric,halfsum,saa,[4.70948457 4.65896517],1735.127493,202.1356134,0,0.102598483,0.005913023,0,2
instance_n100_d2_2.csv,100,symmetric,halfcentdian,saa,[4.55360765 4.3842554 ],1176.650538,409.0375586,0,0.064959264,0.005520693,0,2
instance_n100_d2_2.csv,100,mixed,median,saa,[4.4693923  4.31937596],2285.533654,356.7926512,0,0.100192354,0.004383762,0,2
instance_n100_d2_2.csv,100,mixed,center,saa,[4.97708709 5.20941808],58.51258838,60.76019835,0,0.024107746,0.041200957,0,2
instance_n100_d2_2.csv,100,mixed,halfsum,saa,[4.70388615 4.65471577],1735.028273,223.5971851,0,0.097587285,0.005624536,0,2
instance_n100_d2_2.csv,100,mixed,halfcentdian,saa,[4.55209659 4.38606032],1176.681165,451.3035288,0,0.057459746,0.004883204,0,2
instance_n100_d2_3.csv,100,symmetric,median,saa,[4.33656078 4.62147177],2311.340848,491.0229123,0,0.129767961,0.005614402,0,2
instance_n100_d2_3.csv,100,symmetric,center,saa,[5.13762258 4.98954715],57.09000875,61.37690711,0,0.018872676,0.033057756,0,2
instance_n100_d2_3.csv,100,symmetric,halfsum,saa,[4.38369691 4.79327851],1746.172382,229.667856,0,0.109415622,0.006266026,0,2
instance_n100_d2_3.csv,100,symmetric,halfcentdian,saa,[4.41024527 4.70009742],1188.051187,434.3161187,0,0.064341495,0.005415717,0,2
instance_n100_d2_3.csv,100,mixed,median,saa,[4.32809304 4.62080957],2310.88524,506.1985819,0,0.11369774,0.004920095,0,2
instance_n100_d2_3.csv,100,mixed,center,saa,[5.14247697 4.98608772],57.10430257,55.47116566,0,0.019323147,0.033838339,0,2
instance_n100_d2_3.csv,100,mixed,halfsum,saa,[4.39960566 4.78425235],1746.085106,201.2797408,0,0.098239945,0.005626298,0,2
instance_n100_d2_3.csv,100,mixed,halfcentdian,saa,[4.4060578  4.69972273],1187.856105,401.9224718,0,0.059482709,0.005007569,0,2
instance_n100_d2_4.csv,100,symmetric,median,saa,[4.41326593 5.32834941],2152.424848,344.8078649,0,0.164042931,0.007621308,0,2
instance_n100_d2_4.csv,100,symmetric,center,saa,[5.46346882 4.29380241],49.01574973,56.40679479,0,0.033360006,0.06805977,0,2
instance_n100_d2_4.csv,100,symmetric,halfsum,saa,[4.66703724 5.14688602],1605.576525,191.3776572,0,0.128049855,0.007975319,0,2
instance_n100_d2_4.csv,100,symmetric,halfcentdian,saa,[4.46878797 5.30076335],1105.443554,375.3177872,0,0.08316439,0.007523169,0,2
instance_n100_d2_4.csv,100,mixed,median,saa,[4.41513959 5.32661771],2151.714404,332.4761388,0,0.140394037,0.006524752,0,2
instance_n100_d2_4.csv,100,mixed,center,saa,[5.47723119 4.30061513],48.87921497,56.99324274,0,0.025655783,0.052488123,0,2
instance_n100_d2_4.csv,100,mixed,halfsum,saa,[4.66941742 5.14992575],1604.628268,183.2423458,0,0.109532393,0.006826029,0,2
instance_n100_d2_4.csv,100,mixed,halfcentdian,saa,[4.47078962 5.29932649],1105.074438,440.1890216,0,0.073183944,0.006622535,0,2
instance_n100_d2_5.csv,100,symmetric,median,saa,[4.93377499 5.29345689],2370.043765,356.3411098,0,0.149945966,0.006326717,0,2
instance_n100_d2_5.csv,100,symmetric,center,saa,[5.1649789  5.31447973],65.34520277,72.50193715,0,0.02870236,0.043924204,0,2
instance_n100_d2_5.csv,100,symmetric,halfsum,saa,[5.07538265 4.93569429],1789.89468,199.8458292,0,0.129502029,0.007235176,0,2
instance_n100_d2_5.csv,100,symmetric,halfcentdian,saa,[4.99132514 5.34592146],1218.545449,413.9610679,0,0.074296921,0.006097181,0,2
instance_n100_d2_5.csv,100,mixed,median,saa,[4.93425838 5.28694602],2370.106752,348.9069018,0,0.127243949,0.005368701,0,2
instance_n100_d2_5.csv,100,mixed,center,saa,[5.17653688 5.27813087],65.38780522,57.7000761,0,0.010591813,0.016198453,0,2
instance_n100_d2_5.csv,100,mixed,halfsum,saa,[5.07363428 4.9410306 ],1790.337192,190.3783751,0,0.115588868,0.006456262,0,2
instance_n100_d2_5.csv,100,mixed,halfcentdian,saa,[4.99342074 5.33962276],1218.547978,419.2363098,0,0.072391402,0.005940792,0,2
instance_n100_d3_1.csv,100,symmetric,median,saa,[4.93731034 4.77653995 5.28683943],3009.107099,418.1388948,0,0.152306141,0.005061506,0,3
instance_n100_d3_1.csv,100,symmetric,center,saa,[4.57938083 4.60728333 4.16673707],65.59634941,87.63098478,0,0.023007912,0.035074988,0,3
instance_n100_d3_1.csv,100,symmetric,halfsum,saa,[5.05603342 4.718296   5.24710591],2221.034711,238.0648103,0,0.121077471,0.005451399,0,3
instance_n100_d3_1.csv,100,symmetric,halfcentdian,saa,[4.87129976 4.70627353 5.23490747],1541.342153,533.4494884,0,0.083418708,0.005412082,0,3
instance_n100_d3_1.csv,100,mixed,median,saa,[4.93652014 4.77658371 5.28321841],3007.613847,416.7258029,0,0.128853086,0.00428423,0,3
instance_n100_d3_1.csv,100,mixed,center,saa,[4.5808386  4.60085278 4.16569125],65.62721991,93.08320284,0,0.019773604,0.030130187,0,3
instance_n100_d3_1.csv,100,mixed,halfsum,saa,[5.0549974  4.71789306 5.24539417],2219.709439,233.4603503,0,0.137430704,0.006191383,0,3
instance_n100_d3_1.csv,100,mixed,halfcentdian,saa,[4.87032734 4.70650516 5.23132266],1540.61928,453.4808972,0,0.076256635,0.004949739,0,3
instance_n100_d3_2.csv,100,symmetric,median,saa,[4.58676273 4.43883303 4.56128215],2844.000183,568.6555882,0,0.144254918,0.005072254,0,3
instance_n100_d3_2.csv,100,symmetric,center,saa,[5.27825929 5.91291906 5.03795773],66.94513933,85.03636527,0,0.026894516,0.040173964,0,3
instance_n100_d3_2.csv,100,symmetric,halfsum,saa,[4.61094375 4.65266494 4.70641249],2075.096737,257.7691441,0,0.13444097,0.006478781,0,3
instance_n100_d3_2.csv,100,symmetric,halfcentdian,saa,[4.6446887  4.49676854 4.60519607],1459.738106,581.6802988,0,0.07407272,0.005074384,0,3
instance_n100_d3_2.csv,100,mixed,median,saa,[4.59024453 4.4375667  4.55923522],2844.703098,510.6955881,0,0.134151549,0.004715837,0,3
instance_n100_d3_2.csv,100,mixed,center,saa,[5.28140446 5.91251002 5.04426137],66.97332656,87.73987913,0,0.020121392,0.030043889,0,3
instance_n100_d3_2.csv,100,mixed,halfsum,saa,[4.60906928 4.65297216 4.70418495],2075.497144,242.8709724,0,0.133014915,0.006408822,0,3
instance_n100_d3_2.csv,100,mixed,halfcentdian,saa,[4.64862982 4.49526611 4.60286687],1460.006827,491.1962762,0,0.07099799,0.004862853,0,3
instance_n100_d3_3.csv,100,symmetric,median,saa,[4.47594547 4.79939934 4.99063818],2898.180444,465.0683727,0,0.120278873,0.004150151,0,3
instance_n100_d3_3.csv,100,symmetric,center,saa,[5.00649813 5.4610354  4.45822365],59.28871139,75.14020252,0,0.017491381,0.029502043,0,3
instance_n100_d3_3.csv,100,symmetric,halfsum,saa,[4.45083193 4.70607077 4.89909413],2115.691542,251.7034431,0,0.108228091,0.005115495,0,3
instance_n100_d3_3.csv,100,symmetric,halfcentdian,saa,[4.55370009 4.85785214 4.9632791 ],1483.020152,518.9042299,0,0.061859634,0.004171193,0,3
instance_n100_d3_3.csv,100,mixed,median,saa,[4.47629786 4.79951938 4.99163302],2899.001474,495.051218,0,0.113694075,0.003921836,0,3
instance_n100_d3_3.csv,100,mixed,center,saa,[5.00951887 5.46599854 4.44324933],59.33535875,75.9027977,0,0.019233681,0.03241521,0,3
instance_n100_d3_3.csv,100,mixed,halfsum,saa,[4.45062084 4.70477591 4.89923448],2116.616072,280.0407877,0,0.119656329,0.00565319,0,3
instance_n100_d3_3.csv,100,mixed,halfcentdian,saa,[4.55385945 4.85787902 4.9641873 ],1483.515213,517.2558818,0,0.062763312,0.004230716,0,3
instance_n100_d3_4.csv,100,symmetric,median,saa,[4.51450337 5.2925316  4.88171981],2857.098561,417.3632431,0,0.189205256,0.006622287,0,3
instance_n100_d3_4.csv,100,symmetric,center,saa,[5.96290825 5.02325662 4.87767613],60.97929661,83.7792151,0,0.035766519,0.058653545,0,3
instance_n100_d3_4.csv,100,symmetric,halfsum,saa,[4.60474282 5.11100568 4.74243069],2061.365596,280.3212621,0,0.170166765,0.00825505,0,3
instance_n100_d3_4.csv,100,symmetric,halfcentdian,saa,[4.57745822 5.27100649 4.95588024],1464.453632,486.423928,0,0.098678661,0.006738258,0,3
instance_n100_d3_4.csv,100,mixed,median,saa,[4.51466458 5.29102762 4.87977727],2857.088627,416.9120119,0,0.181642728,0.006357616,0,3
instance_n100_d3_4.csv,100,mixed,center,saa,[5.96628096 5.00550965 4.87229516],61.01228018,81.14494348,0,0.029814949,0.048867128,0,3
instance_n100_d3_4.csv,100,mixed,halfsum,saa,[4.6069763  5.112935   4.72935666],2061.86501,278.7351441,0,0.153285307,0.007434304,0,3
instance_n100_d3_4.csv,100,mixed,halfcentdian,saa,[4.57738745 5.26940319 4.9534666 ],1464.512294,463.5858617,0,0.092534432,0.006318447,0,3
instance_n100_d3_5.csv,100,symmetric,median,saa,[4.95677828 5.18768983 5.34801668],3041.174411,425.5751035,0,0.154033768,0.005064944,0,3
instance_n100_d3_5.csv,100,symmetric,center,saa,[5.16864386 5.31195507 4.9542679 ],78.00830053,86.3995204,0,0.026293873,0.033706506,0,3
instance_n100_d3_5.csv,100,symmetric,halfsum,saa,[4.97083822 4.67171316 5.42851074],2227.392684,290.7199223,0,0.126897724,0.005697142,0,3
instance_n100_d3_5.csv,100,symmetric,halfcentdian,saa,[4.95323574 5.18316458 5.33632466],1559.672491,668.5624378,0,0.076648758,0.004914414,0,3
instance_n100_d3_5.csv,100,mixed,median,saa,[4.95758505 5.18913056 5.34882359],3040.479794,403.3940151,0,0.133585479,0.004393566,0,3
instance_n100_d3_5.csv,100,mixed,center,saa,[5.17837618 5.31490238 4.94850071],78.10872992,85.87708616,0,0.024513644,0.031384001,0,3
instance_n100_d3_5.csv,100,mixed,halfsum,saa,[4.94877386 4.69007574 5.43117484],2227.087326,293.2829688,0,0.108785112,0.004884636,0,3
instance_n100_d3_5.csv,100,mixed,halfcentdian,saa,[4.95577521 5.18594159 5.33789337],1559.377428,592.6111929,0,0.071240891,0.004568547,0,3
instance_n100_d5_1.csv,100,symmetric,median,saa,[5.0334407  4.69352892 5.18620271 5.00737666 5.07728605],3914.871627,486.220753,0,0.188685418,0.004819709,0,5
instance_n100_d5_1.csv,100,symmetric,center,saa,[3.68611602 5.12162229 4.09668892 5.41144919 4.44030146],75.8220061,140.9725962,0,0.035670254,0.047044724,0,5
instance_n100_d5_1.csv,100,symmetric,halfsum,saa,[5.16206991 4.7451239  5.30627827 4.92071987 4.81725633],2804.679237,378.3124888,0,0.165742822,0.005909511,0,5
instance_n100_d5_1.csv,100,symmetric,halfcentdian,saa,[4.96545917 4.62322291 5.13678621 5.07405935 5.06726933],2000.55467,456.4492052,0,0.102064142,0.005101792,0,5
instance_n100_d5_1.csv,100,mixed,median,saa,[5.03259709 4.69438934 5.18509556 5.01044761 5.07838636],3915.41571,419.1921744,0,0.198383954,0.005066741,0,5
instance_n100_d5_1.csv,100,mixed,center,saa,[3.68226287 5.11005494 4.06705941 5.39215006 4.46997796],75.76571986,134.580694,0,0.026910458,0.035517987,0,5
instance_n100_d5_1.csv,100,mixed,halfsum,saa,[5.1610935  4.75456215 5.30559946 4.92269917 4.81910843],2804.907772,356.9865332,0,0.178634561,0.006368643,0,5
instance_n100_d5_1.csv,100,mixed,halfcentdian,saa,[4.96500361 4.62401365 5.13626317 5.07747433 5.0684203 ],2000.820338,476.8673129,0,0.100046294,0.005000264,0,5
instance_n100_d5_2.csv,100,symmetric,median,saa,[4.53765414 4.45382156 4.61328776 4.38383788 4.17993638],3796.079191,442.6837215,0,0.09489387,0.002499786,0,5
instance_n100_d5_2.csv,100,symmetric,center,saa,[4.5594564  5.13309925 5.38079617 3.48314406 5.6035904 ],83.48671043,119.1557457,0,0.015144813,0.018140387,0,5
instance_n100_d5_2.csv,100,symmetric,halfsum,saa,[4.487642   4.61556248 4.68731125 4.42709167 4.1094927 ],2741.757021,320.3693869,0,0.081087875,0.002957515,0,5
instance_n100_d5_2.csv,100,symmetric,halfcentdian,saa,[4.59892442 4.48809752 4.62105165 4.33254064 4.18661771],1942.172023,466.4378669,0,0.047201432,0.002430343,0,5
instance_n100_d5_2.csv,100,mixed,median,saa,[4.53790571 4.45452136 4.6123723  4.38441    4.17982213],3795.835037,467.9193647,0,0.094663303,0.002493873,0,5
instance_n100_d5_2.csv,100,mixed,center,saa,[4.57893779 5.12985253 5.39145256 3.50165575 5.60641022],83.45015681,117.4752696,0,0.020766314,0.024884692,0,5
instance_n100_d5_2.csv,100,mixed,halfsum,saa,[4.48810377 4.61303572 4.68473631 4.43036844 4.11004715],2741.628611,336.6529009,0,0.082309239,0.003002202,0,5
instance_n100_d5_2.csv,100,mixed,halfcentdian,saa,[4.59916426 4.4889231  4.61955114 4.33334618 4.18629852],1942.04827,652.6019599,0,0.050939431,0.002622975,0,5
instance_n100_d5_3.csv,100,symmetric,median,saa,[4.50324243 4.76344888 4.91843195 4.85033235 4.8801636 ],3787.969021,424.9256442,0,0.345045069,0.009108973,0,5
instance_n100_d5_3.csv,100,symmetric,center,saa,[5.08566471 5.21303019 4.32491534 5.65845377 4.48736989],71.1287653,149.8954685,0,0.061258035,0.08612273,0,5
instance_n100_d5_3.csv,100,symmetric,halfsum,saa,[4.58503134 4.71127094 4.94874513 4.54492344 4.74313867],2727.139021,282.7336862,0,0.330120046,0.012104995,0,5
instance_n100_d5_3.csv,100,symmetric,halfcentdian,saa,[4.48290916 4.80335137 4.88372169 4.89961887 4.82755681],1932.809908,875.793021,0,0.191048105,0.009884475,0,5
instance_n100_d5_3.csv,100,mixed,median,saa,[4.50188332 4.77277824 4.91528601 4.85863815 4.88330045],3787.53244,588.379699,0,0.322934445,0.008526249,0,5
instance_n100_d5_3.csv,100,mixed,center,saa,[5.06403653 5.26519497 4.34140239 5.73952396 4.61231294],71.16970394,177.6419787,0,0.060430209,0.084910018,0,5
instance_n100_d5_3.csv,100,mixed,halfsum,saa,[4.58572089 4.72357032 4.94349079 4.55877572 4.74663947],2728.050904,295.1694112,0,0.304496333,0.011161681,0,5
instance_n100_d5_3.csv,100,mixed,halfcentdian,saa,[4.48737873 4.81141796 4.88709144 4.90773337 4.83107857],1932.540113,739.2020619,0,0.170655648,0.008830639,0,5
instance_n100_d5_4.csv,100,symmetric,median,saa,[4.55148404 5.31061353 4.90341145 5.10832167 5.06817615],3853.84905,423.5600972,0,0.276359891,0.00717101,0,5
instance_n100_d5_4.csv,100,symmetric,center,saa,[5.06157256 5.03863112 4.79045034 6.60495685 5.81272078],73.28081153,181.3204041,0,0.041437046,0.056545561,0,5
instance_n100_d5_4.csv,100,symmetric,halfsum,saa,[4.57496864 5.22130307 4.64918815 4.89371791 4.90319049],2744.644475,644.3593009,0,0.272551252,0.009930294,0,5
instance_n100_d5_4.csv,100,symmetric,halfcentdian,saa,[4.53008543 5.22185203 4.87118148 5.17379331 5.14153176],1969.164337,610.0747192,0,0.143770105,0.007301072,0,5
instance_n100_d5_4.csv,100,mixed,median,saa,[4.54953978 5.30910706 4.90880609 5.10728084 5.07254944],3854.430879,451.7797301,0,0.247023248,0.006408812,0,5
instance_n100_d5_4.csv,100,mixed,center,saa,[4.95300285 5.06772118 4.74304998 6.71846048 5.73991884],73.40782377,203.002146,0,0.049668655,0.067661255,0,5
instance_n100_d5_4.csv,100,mixed,halfsum,saa,[4.57460954 5.21698434 4.65053062 4.89192049 4.90334156],2744.241682,633.0955944,0,0.231197535,0.008424824,0,5
instance_n100_d5_4.csv,100,mixed,halfcentdian,saa,[4.52825635 5.22006471 4.87584818 5.17310901 5.14595749],1969.549666,519.7596591,0,0.131191833,0.006661007,0,5
instance_n100_d5_5.csv,100,symmetric,median,saa,[4.88578194 5.10942634 5.38783098 5.16965142 5.06642771],4007.225101,477.4019117,0,0.35285514,0.008805473,0,5
instance_n100_d5_5.csv,100,symmetric,center,saa,[5.40376829 5.2662388  5.70771181 4.24422019 5.91449325],84.86963865,264.0646477,0,0.074304677,0.087551542,0,5
instance_n100_d5_5.csv,100,symmetric,halfsum,saa,[4.82953669 4.68499915 5.50774803 4.90839882 4.99771814],2881.102071,335.7699103,0,0.390777948,0.013563488,0,5
instance_n100_d5_5.csv,100,symmetric,halfcentdian,saa,[4.9540908  5.16327437 5.43643961 5.09783001 5.08447639],2051.565872,491.3129599,0,0.178050617,0.008678767,0,5
instance_n100_d5_5.csv,100,mixed,median,saa,[4.88677748 5.11507447 5.3996715  5.17411447 5.06853116],4005.44947,434.8307695,0,0.356966877,0.00891203,0,5
instance_n100_d5_5.csv,100,mixed,center,saa,[5.41243457 5.29280703 5.68155848 4.24411137 5.90968536],84.99502317,258.7622612,0,0.061160877,0.071958186,0,5
instance_n100_d5_5.csv,100,mixed,halfsum,saa,[4.84892735 4.71283736 5.53206883 4.90533822 5.02602307],2875.930802,371.9335942,0,0.311143685,0.010818886,0,5
instance_n100_d5_5.csv,100,mixed,halfcentdian,saa,[4.9551796  5.16895851 5.44822153 5.10204083 5.08637015],2050.651694,478.127768,0,0.186706186,0.009104724,0,5
instance_n100_d2_1.csv,100,symmetric,median,discrete,[4.98085285 4.84917258],2423.116047,415.2133951,-4.05E-10,0,0,0,2
instance_n100_d2_1.csv,100,symmetric,center,discrete,[4.48892798 4.84185812],62.21031082,113.5806141,-0.000129372,0,0,0,2
instance_n100_d2_1.csv,100,symmetric,halfsum,discrete,[5.09346596 4.74419012],1845.948008,346.0853641,-9.40E-07,0,0,0,2
instance_n100_d2_1.csv,100,symmetric,halfcentdian,discrete,[4.90026017 4.82143377],1244.246482,325.2142999,-6.53E-07,0,0,0,2
instance_n100_d2_1.csv,100,mixed,median,discrete,[4.97945045 4.84985108],2422.622768,389.243695,-6.58E-11,0,0,0,2
instance_n100_d2_1.csv,100,mixed,center,discrete,[4.49608445 4.83451417],62.20775305,92.05092812,-0.000204232,0,0,0,2
instance_n100_d2_1.csv,100,mixed,halfsum,discrete,[5.09366295 4.74422414],1846.042329,387.6314878,-8.20E-07,0,0,0,2
instance_n100_d2_1.csv,100,mixed,halfcentdian,discrete,[4.898002   4.81382116],1243.980678,338.0852969,-7.53E-07,0,0,0,2
instance_n100_d2_2.csv,100,symmetric,median,discrete,[4.47094448 4.31752363],2285.467512,462.7386711,-6.76E-11,0,0,0,2
instance_n100_d2_2.csv,100,symmetric,center,discrete,[4.97889137 5.20977954],58.4988682,86.86979413,-2.03E-05,0,0,0,2
instance_n100_d2_2.csv,100,symmetric,halfsum,discrete,[4.70852711 4.65983656],1735.127365,371.633003,-7.40E-08,0,0,0,2
instance_n100_d2_2.csv,100,symmetric,halfcentdian,discrete,[4.55362341 4.38430249],1176.650539,464.4536171,1.14E-10,0,0,0,2
instance_n100_d2_2.csv,100,mixed,median,discrete,[4.46941546 4.31938866],2285.533654,377.29897,-6.65E-12,0,0,0,2
instance_n100_d2_2.csv,100,mixed,center,discrete,[4.97860208 5.20967839],58.50056364,86.03889799,-0.000205549,0,0,0,2
instance_n100_d2_2.csv,100,mixed,halfsum,discrete,[4.70398381 4.65552614],1735.028297,429.3032529,1.34E-08,0,0,0,2
instance_n100_d2_2.csv,100,mixed,halfcentdian,discrete,[4.55227527 4.38627234],1176.681167,361.4471691,1.92E-09,0,0,0,2
instance_n100_d2_3.csv,100,symmetric,median,discrete,[4.33632197 4.62211705],2311.340798,494.954057,-2.14E-08,0,0,0,2
instance_n100_d2_3.csv,100,symmetric,center,discrete,[5.13894462 4.98836641],57.08727854,117.591058,-4.78E-05,0,0,0,2
instance_n100_d2_3.csv,100,symmetric,halfsum,discrete,[4.38271882 4.79324035],1746.169816,437.265842,-1.47E-06,0,0,0,2
instance_n100_d2_3.csv,100,symmetric,halfcentdian,discrete,[4.41053391 4.70011183],1188.051187,867.95082,1.18E-10,0,0,0,2
instance_n100_d2_3.csv,100,mixed,median,discrete,[4.32796975 4.62074563],2310.885239,565.844754,-4.62E-10,0,0,0,2
instance_n100_d2_3.csv,100,mixed,center,discrete,[5.1425881  4.98473245],57.09691248,93.31011391,-0.000129431,0,0,0,2
instance_n100_d2_3.csv,100,mixed,halfsum,discrete,[4.39950373 4.78414936],1746.084058,358.3074591,-6.00E-07,0,0,0,2
instance_n100_d2_3.csv,100,mixed,halfcentdian,discrete,[4.40592926 4.69976919],1187.856104,578.7976041,-5.19E-10,0,0,0,2
instance_n100_d2_4.csv,100,symmetric,median,discrete,[4.41320252 5.32843144],2152.424847,401.3026791,-3.68E-10,0,0,0,2
